0, 76
57, 16
121, 84
151, 99
74, 82
-10, 107
-45, 112
-96, 124
-132, 146
-3, 107
130, 144
11, 211
-131, 219
-80, 215
15, 141
-57, 89
-102, 81
23, 88
129, 167
57, 170
-40, 124
-64, 160
7, 181
126, 172
172, 101
85, 91
-1, 79
45, 120
53, 241
-81, 185
-88, 197
-31, 166
-14, 122
86, 137
148, 124
103, 122
13, 104
-71, 93
-160, 91
-198, 94
-66, 82
17, 67
-8, 115
-72, 108
-35, 99
-27, 158
-69, 148
-58, 49
-51, 21
-144, 107
-88, 166
-5, 148
-40, 115
-79, 127
-81, 108
-25, 13
0, 10
-38, 63
-22, 66
-10, 126
-21, 133
8, 78
25, 18
-85, -67
-94, -15
-23, 207
-5, 237
46, 88
-20, 142
-43, 123
31, 54
-3, 166
-30, 202
3, 116
-39, 101
-1, 71
75, 26
49, 31
-70, -1
-31, 11
142, 112
41, 123
-52, 59
47, 11
-20, 86
-128, 138
-25, 120
11, 98
-59, 103
-53, 147
21, 109
-17, -81
-74, -133
-38, -70
-36, -44
12, -29
77, -5
54, 29
-5, 37
8, 87
7, 114
-74, 79
-71, 33
-100, 85
-117, 98
-56, 103
1, 171
6, 70
-95, -49
-63, 4
47, 58
43, 115
-56, 131
-114, 51
-70, 64
-31, 37
30, -65
74, -14
25, 79
-18, 60
-27, 62
-99, 36
-57, -40
-8, -1
-41, 96
-63, 118
-42, 146
-134, 168
-218, 168
-215, 99
-106, 87
-7, 82
87, 124
110, 121
12, 34
14, 53
21, 107
-4, 228
-25, 267
21, 182
83, 131
87, 79
-15, 21
3, 27
25, 110
-23, 149
-32, 116
-81, 126
-135, 127
-159, 93
-81, 83
23, 44
16, 77
-44, 224
6, 265
59, 148
-28, 153
-79, 147
-106, 85
-78, 85
-37, 174
-14, 143
-28, 30
7, 54
-8, 97
-60, 73
-57, 57
-44, 60
-37, 89
12, 70
132, 60
123, 141
10, 136
41, 99
-35, 65
-141, 88
-97, 107
-30, 74
14, 72
25, 108
-59, 89
-160, 134
-164, 130
-85, 87
-85, 90
-28, 90
37, -31
-29, -23
-121, 76
-106, 132
13, 211
35, 171
-41, 36
-95, -48
-32, 53
42, 75
-13, 95
-42, 124
-76, 153
-47, 167
-52, 91
-162, 69
-89, 115
2, 101
32, 88
65, 65
3, 57
-44, 58
-40, 21
-89, -7
-128, 63
-85, 157
9, 107
58, 56
38, 79
42, 31
75, -14
68, 61
29, 113
2, 72
-21, 122
-39, 154
-46, 121
39, 73
54, 41
-5, 55
-16, 50
-18, 35
-20, 92
19, 111
55, 92
4, 145
-37, 176
-66, 164
-81, 188
-34, 225
21, 136
30, 80
-6, 146
14, 158
6, 155
-61, 161
-110, 80
-123, 85
-152, 143
-97, 125
11, 148
78, 118
52, 119
-35, 136
-79, 95
-87, 67
-75, 65
35, 91
63, 138
-37, 152
-77, 167
-63, 191
-84, 190
-99, 128
-66, 50
-5, 14
-17, 29
-127, 0
-104, 44
-59, 117
-161, 27
-199, 70
-111, 186
-138, 219
-56, 240
100, 274
39, 260
-135, 112
-189, 72
-74, 236
-35, 266
-31, 151
-29, 83
40, 25
28, 46
-54, 155
-83, 202
-39, 183
69, 183
118, 190
75, 166
14, 112
-39, 108
-60, 46
-42, 54
-39, 115
-65, 91
-121, 111
-117, 287
-120, 290
-51, 100
50, 113
5, 174
-151, 98
-169, 29
-15, 102
76, 128
11, 60
27, 65
7, 142
-122, 182
-99, 168
6, 83
-19, 46
-15, 69
-12, 127
-18, 102
-102, 64
-102, 115
-89, 92
-175, 88
-122, 108
38, -7
-13, -12
-22, 204
130, 306
91, 158
-128, 64
-271, 156
-142, 155
14, 115
30, 176
-104, 150
-187, 84
-91, 3
2, 42
9, 137
41, 167
122, 252
9, 203
-150, 15
-54, 42
85, 197
149, 213
63, 176
-5, 125
-34, 49
-130, 3
-83, 72
108, 91
140, -22
58, 49
-9, 176
-44, 18
-113, 37
-137, 148
-167, 145
-60, 88
-5, -5
-8, 59
86, 119
58, 204
-21, 241
-45, 144
-24, -17
-30, -44
-66, 18
64, 91
161, 170
56, 186
-116, 169
-147, 71
-15, 56
1, 198
-79, 142
-139, 150
-86, 196
-39, 95
31, -5
37, 19
-26, 27
-44, 5
17, 74
23, 145
-63, 34
-122, -33
-83, 26
32, 38
-4, 42
-137, 1
18, -100
84, 25
5, 183
-30, 157
49, 104
168, 117
89, 98
-68, -43
-95, -34
-22, 50
78, 49
121, 9
52, -5
-46, 40
-91, 159
24, 147
125, 59
36, 53
34, 92
122, 112
29, -76
-44, -134
11, -29
13, 105
24, 73
73, 14
-51, 159
-112, 138
-92, 42
7, 64
27, 74
-47, 151
-65, 77
-36, 18
-65, 158
-40, 225
41, 99
58, 51
15, 90
43, 59
5, 16
-114, 66
-104, 105
47, 57
28, -39
-125, -18
-135, 13
-143, 52
-68, 88
-34, 30
2, -48
44, -22
-114, 60
-210, 55
-208, -51
-189, 73
-206, 157
-184, 77
-107, 41
-171, -23
-149, -56
-74, -8
49, -79
200, -123
129, -4
-23, 58
-126, 109
-86, 197
-6, 167
-74, 140
-96, 116
-52, 45
-41, 44
-146, 110
-65, 200
79, 243
182, 157
66, 35
-163, 48
-211, 126
-93, 146
-3, 101
-16, 10
-78, -19
-51, 77
-12, 118
-151, 57
-171, -17
-25, -52
-2, 74
-98, 169
-94, 109
-87, 5
-134, 51
-78, 140
-5, 114
-33, 88
-61, 26
-48, 5
13, 69
14, 161
-55, 133
-93, 90
-127, 157
-106, 143
-85, 98
-61, 75
-54, 18
-102, 169
-135, 252
-109, 167
-57, 65
-14, 126
-7, 178
-17, 139
-3, 152
-37, 120
-106, 21
-20, 65
141, 140
95, 108
-44, 78
-55, 75
-67, 136
-110, 201
-63, 179
5, 114
4, 168
-43, 199
-62, 177
-49, 202
-19, 213
6, 157
-46, 173
-89, 162
-118, 108
-92, 83
-30, 97
13, 161
38, 133
-26, 63
-73, 70
-51, 91
-76, 139
-103, 130
-88, 83
-20, 83
6, 70
-26, 50
-34, 59
-5, 134
-9, 129
10, 75
43, 65
-56, 95
-114, 163
-58, 135
-23, 62
17, 85
3, 178
-31, 142
-26, 96
3, 42
18, 39
-2, 65
-38, 84
-31, 132
-29, 155
-33, 132
-49, 136
-31, 185
-51, 175
-90, 76
-38, 21
-43, 70
-80, 127
-10, 40
91, 54
45, 113
-41, 142
-72, 124
-114, 107
-88, 123
-24, 125
30, 176
44, 166
-29, 105
-21, 57
5, 83
75, 85
67, 67
-23, 44
-44, 5
-19, 18
-75, 69
-120, 128
-75, 129
-62, 141
-17, 150
6, 80
-31, 85
-26, 120
-31, 100
-74, 110
-52, 74
-1, 55
-17, 119
-132, 120
-130, 116
-120, 116
-106, 106
-41, 133
-94, 151
-187, 64
-179, 39
-120, 77
-81, 56
-56, -31
-44, -31
-62, 74
-57, 93
-86, 61
-73, 92
-21, 111
34, 83
-6, 142
-45, 160
-20, 44
-73, 52
-84, 168
-36, 148
15, 80
-72, 29
-119, 55
-142, 62
-85, 33
15, 40
-4, 46
-131, 88
-143, 115
6, 94
30, 136
-90, 158
-103, 131
-62, 80
-82, 91
-41, 122
-10, 143
-12, 150
7, 158
0, 148
-47, 117
-28, 156
41, 200
51, 59
4, -26
-89, -3
-116, 49
-82, 132
-108, 154
-141, 112
-61, 83
-1, 118
25, 123
-83, 127
-150, 169
-97, 175
-77, 171
-16, 169
-4, 175
-98, 105
-183, 6
-169, 27
-116, 87
-62, 119
-62, 63
-58, 48
-21, 69
-101, 55
-89, 187
-27, 217
-42, 65
-126, 56
-117, 49
6, 55
45, 130
-64, 58
-164, 61
-98, 281
-106, 262
-144, 64
-119, 13
-121, 112
10, 165
-41, 107
-127, 137
-103, 84
-123, 83
-71, 114
-11, 175
-26, 231
-4, 185
-46, 147
-78, 116
13, 104
77, 130
66, 149
8, 104
-70, 13
-85, 45
-76, 181
-75, 208
-25, 164
-70, 144
-138, 200
-118, 212
-39, 207
-12, 206
-3, 133
-29, 103
-114, 155
-132, 141
-113, 128
-187, 107
-197, 65
-140, 58
-38, 137
7, 171
-7, 105
3, 81
-59, 96
-25, 177
19, 212
-30, 171
-38, 97
-32, 82
30, 168
-3, 210
-76, 177
-43, 205
5, 194
-39, 107
-154, 104
-96, 86
-66, 123
-48, 200
91, 257
143, 251
-19, 162
-64, 99
-45, 66
-33, 53
126, 123
123, 190
-75, 173
-88, 102
-4, 84
-54, 55
-96, 6
-54, 21
-27, 33
-30, 75
-115, 106
-148, 124
-151, 196
-151, 190
-18, 109
20, 133
-25, 79
-131, 8
-105, 103
-51, 166
-128, 203
-160, 172
-161, 145
-79, 169
-3, 165
50, 108
64, 99
33, 92
33, 127
109, 153
66, 93
-50, 157
-3, 234
36, 203
-11, 142
-40, 62
-26, 90
-14, 143
-1, 190
7, 104
35, 93
11, 208
-38, 94
-3, -125
100, -29
76, 56
-32, 57
-120, 106
-120, 217
18, 172
118, 105
137, 147
67, 176
27, 164
104, 177
73, 166
-5, 119
-33, 151
-32, 186
-78, 188
-68, 107
-45, 49
-31, 104
20, 134
62, 139
101, 131
12, 103
-24, 102
16, 117
-27, 147
-46, 119
20, 83
39, 60
-3, 55
1, 155
-5, 212
11, 119
35, 52
44, 75
50, 115
79, 146
56, 105
109, 50
112, 106
97, 153
77, 78
84, 135
-7, 231
-96, 255
-74, 236
-49, 140
58, 45
46, 104
49, 166
81, 105
-12, 88
-44, 128
13, 93
68, 58
2, 42
-108, 67
-97, 135
-95, 138
-20, 154
50, 118
67, 139
49, 186
73, 155
72, 68
6, 42
-7, 98
-20, 152
3, 134
8, 148
-13, 101
-27, 41
-26, 53
13, 22
71, -74
62, -53
42, 54
-28, 97
-31, 126
90, 157
59, 113
-20, 37
-26, 37
-10, 168
44, 205
42, 132
-70, 47
-115, -6
64, 76
148, 161
-25, 137
-82, 112
38, 108
49, 65
20, 102
33, 152
17, 152
-31, 118
-48, 66
53, 26
78, 76
44, 44
-18, 0
-70, 108
-39, 148
8, 90
28, 85
-8, 132
36, 132
67, 123
57, 137
-24, 76
29, 116
98, 188
-12, 53
-92, 8
-107, 44
-142, 111
-183, 93
-120, -37
-3, -6
-41, 63
-137, 48
-78, 42
73, 70
97, 107
22, 55
19, 24
47, 144
-61, 228
-55, 156
-5, 81
27, 42
67, -2
71, 48
35, 26
93, -28
99, -53
17, 31
3, 107
12, 90
82, 72
25, 108
-74, 293
-71, 296
-66, 127
-31, 93
-3, 123
85, 131
61, 41
-16, -39
-28, 4
-43, 51
-78, 43
-126, 52
-139, 111
-84, 53
-35, -2
51, 34
49, 110
-12, 26
-95, -3
-99, 177
59, 229
154, 100
105, 50
2, 52
-155, 22
-174, -3
-79, 37
-38, 98
17, 133
55, 195
109, 275
77, 203
-24, 99
-12, 32
-10, 20
-34, 125
-17, 203
-49, 170
-80, 82
24, 77
21, 14
-19, -18
51, 61
47, 58
-36, -24
-29, -102
-54, 42
-21, 143
112, 59
120, 42
6, 116
-85, 153
-106, 91
-44, 67
56, 114
78, 150
39, 42
-40, 50
-67, 88
-6, 154
33, 232
8, 158
52, 60
66, 120
-42, 164
-91, 44
-56, 35
39, 122
6, 155
-147, 214
-211, 199
-80, 63
9, 86
-58, 162
-26, 190
-33, 190
-69, 159
-123, 107
-152, 40
-89, -27
32, 73
92, 183
28, 156
-43, 112
-92, 81
-203, 33
-178, 105
16, 223
97, 192
18, 28
-15, -30
-12, 116
19, 133
77, 77
32, 157
41, 160
12, 107
25, 172
110, 214
89, 174
28, 210
79, 265
25, 149
-96, 30
-77, 66
30, 122
155, 129
143, 124
-16, 102
-88, 133
-97, 195
-116, 196
-105, 153
-51, 132
-40, 80
-86, 41
-151, 17
-121, 111
-89, 54
61, -34
64, 48
-10, 84
-57, 106
-77, 122
-45, 116
-26, 184
-42, 222
-47, 210
-27, 182
68, 153
44, 178
-9, 103
-11, 93
-15, 110
23, 79
65, 50
17, 85
2, 124
-62, 59
-171, 54
-95, 94
20, 97
36, 11
65, -83
23, -42
81, 48
218, 93
162, 86
69, 55
-18, -13
-16, -161
93, -85
79, 117
129, 171
91, 138
-84, 206
-82, 267
-50, 180
-27, 117
7, 129
-40, -4
-47, 9
8, 239
-15, 328
-9, 153
-82, 38
-10, 139
122, 152
14, -25
-45, -41
34, 97
5, 141
-97, 73
-108, 104
107, 216
221, 243
109, 162
44, 107
79, 122
69, -2
-24, 37
-37, 169
-166, 152
-250, 60
-106, 12
26, 55
29, 207
-23, 249
7, 114
-24, 41
-103, 105
-146, 203
-115, 202
33, 73
69, 131
-25, 160
-101, 142
-131, 115
-111, 86
-34, 20
8, -14
-34, 82
23, 98
105, 51
48, 119
-69, 100
-124, 59
-57, 37
100, 30
229, 109
144, 160
2, 73
-14, -46
48, 48
29, 113
-43, 56
-7, 27
63, 91
52, 106
74, 140
93, 158
63, 81
22, 121
25, 185
49, 103
12, 42
53, 204
69, 64
-80, -151
-103, -12
30, 71
91, 22
62, 17
-19, 82
-88, 63
-89, 41
-105, 74
-141, 105
-138, 74
-65, 3
-14, 2
18, 24
11, 87
27, 123
-49, 110
-49, 37
52, 45
66, 60
45, 41
90, 134
112, 186
75, 121
-52, 7
-34, -71
15, 78
20, 225
-49, 47
-148, -21
-122, 96
-20, 59
30, 11
-59, 51
-38, 204
61, 323
35, 236
126, 114
109, 86
-52, 82
-77, 107
-110, 140
-122, 162
-14, 182
11, 188
54, 198
16, 146
24, 100
32, 75
17, 47
122, 64
95, 57
-26, -7
-96, 79
-77, 121
-44, 135
-71, 114
-52, 65
-4, 75
24, 41
-2, 75
-94, 151
-87, 87
-3, 8
-32, 128
-70, 130
25, 23
59, 3
-39, 109
-33, 86
7, -36
-59, 68
-110, 88
-123, 13
-63, -8
50, -46
106, -19
19, 27
-45, 6
-2, 70
34, 74
-30, 17
-17, 32
-63, 62
-219, 39
-159, 53
-32, 65
-22, 36
35, 22
147, 50
22, 52
-35, 75
-54, 110
-92, 77
0, 10
31, 8
-20, -17
-62, -45
-90, 57
2, 157
-11, 243
10, 247
26, 213
-57, 109
59, 1
93, 40
-62, 78
-40, 95
34, 171
3, 113
7, 121
-27, 146
-44, 202
67, 181
64, 97
-94, 80
-144, 114
-15, 126
-22, 122
-36, 107
-30, 42
-42, 40
-116, 127
-171, 129
-105, 171
-44, 183
-24, 81
4, 54
-103, 93
-84, 32
-12, 20
-39, 24
-110, 56
-174, 128
-97, 139
66, 133
-15, 98
-114, 99
-63, 89
-92, 69
-49, 11
89, 49
59, 117
-73, 175
-98, 220
-9, 80
88, 3
130, 62
10, 74
-93, 51
-106, 30
32, 35
65, 114
-20, 161
-23, 133
69, 88
111, 190
25, 257
-3, 176
34, 56
28, 136
-9, 221
-65, 166
17, 19
41, 91
-48, 153
-63, 92
-17, 81
17, 58
1, 55
-29, 30
-72, 53
-87, 87
-44, 49
-2, 104
-34, 206
-22, 125
49, 83
20, 157
-42, 173
-11, 159
26, 99
-14, 67
-122, 136
-147, 170
-43, 165
7, 216
-90, 182
-105, 116
-35, 142
-16, 63
-60, 6
-2, -18
-50, 112
-34, 177
79, 68
53, 5
24, -1
104, 6
75, 86
15, 105
23, 75
54, 83
56, 89
44, 78
55, 96
8, 122
-83, 204
-71, 233
0, 134
61, 54
36, 99
-51, 159
-89, 104
-82, 158
-12, 128
-21, -31
28, 3
81, 151
-63, 81
-81, 8
-10, -69
-97, -8
-92, -24
2, 22
48, 139
52, 54
28, -5
-5, 76
25, 141
100, 101
8, 47
-167, 97
-113, 80
-27, 188
46, 154
-35, 34
-77, 14
61, 75
14, 211
13, 243
4, 155
-54, 131
-15, 72
18, -47
40, -37
-43, 42
-44, 51
33, 29
30, 128
14, 150
23, 97
22, 38
56, -34
117, -87
44, -63
119, 44
202, 35
152, -45
52, 14
-169, 110
-47, 118
92, 122
36, 68
-62, -4
-184, -101
-156, -3
30, 108
-22, -20
-68, -76
7, 28
8, 161
8, 204
-17, 138
-79, 86
-109, 116
-22, 152
-20, 84
-217, 70
-258, 239
-132, 290
-118, 199
-108, 124
-134, 160
-287, 195
-158, 204
81, 175
208, 133
163, 94
-7, 146
54, 173
142, 102
153, 189
40, 192
27, 153
39, 205
11, 223
-55, 177
-51, 126
-67, 115
-147, 94
-128, 77
-134, -30
-119, -43
-32, -12
-63, 15
-108, -67
-233, 8
-209, 141
-65, 49
-50, -45
-21, 17
99, 180
150, 172
12, -40
-100, -10
-40, 124
-17, 90
-51, 84
-66, 80
-73, 96
-129, 142
-115, 203
-30, 87
-20, 16
-86, 82
-57, 70
66, -32
43, -92
-33, 47
-33, 62
-22, -42
-12, -73
-30, 56
-23, 147
-125, 96
-29, -64
203, -88
185, 17
57, 53
-40, -52
-324, -146
-406, 6
-182, 81
-150, 67
-156, 46
42, 204
115, 306
11, 145
-93, -8
-70, 38
-46, 138
-51, 211
-32, 127
-38, 103
-24, 158
59, 162
109, 159
36, 113
16, 148
97, 158
108, 51
13, 47
-37, 197
52, 177
62, 123
27, 143
45, 184
38, 163
7, 149
2, 150
-33, 173
-31, 126
-37, 90
-46, 116
4, 148
27, 194
8, 157
-27, 136
-152, 145
-137, 129
-97, 197
-178, 159
-101, 175
25, 184
-39, 132
-42, 137
-25, 257
1, 350
-1, 253
-146, 197
-203, 247
-39, 173
23, 82
-25, 27
-7, 37
49, 39
-13, 46
-18, 67
43, 82
87, 77
34, 37
-29, 87
98, 212
172, 230
6, 133
-58, 124
67, 172
149, 96
84, -53
28, -48
12, 138
28, 116
34, -29
82, 50
145, 128
62, 78
-20, -17
47, 24
131, 136
116, 168
23, 101
-120, 144
-90, 210
-24, 217
-50, 95
-68, -4
-65, 122
-58, 136
44, 9
93, -19
16, 86
-28, 224
-42, 184
-34, 103
-4, 148
-22, 169
9, 135
36, 71
52, 14
88, 76
139, 109
43, 117
-54, 102
-50, 83
54, 93
137, 127
91, 196
53, 220
-19, 199
-64, 121
-14, 118
28, 142
-1, 157
-29, 164
18, 189
-10, 115
-17, 37
20, 23
-13, 32
29, 70
75, 62
-3, 90
-96, 88
-109, 28
-49, 19
-2, 83
-25, 129
-6, 142
13, 147
-65, 143
-104, 107
-181, 90
-88, 104
69, 112
18, 114
-21, 159
-52, 118
-96, 131
-26, 65
56, -5
-57, 107
-60, 114
-3, -46
96, 6
116, 167
47, 199
-45, 185
-68, 212
-3, 219
1, 138
-54, 115
21, 176
109, 157
64, 111
19, 113
23, 119
69, 181
123, 175
84, 97
4, 112
-43, 183
-9, 171
38, 108
54, 56
79, -16
42, 29
18, 97
-7, 79
-43, 127
-54, 148
-69, 89
-81, 47
-24, 14
17, -54
54, -79
27, 30
37, 167
98, 114
92, 37
44, 91
39, 128
66, 86
82, 98
51, 39
9, 42
-56, 122
-31, 141
71, 126
45, 112
-17, 80
6, 105
57, 172
-9, 159
-100, 106
-77, 73
11, 87
70, 106
23, 102
-10, 60
24, 95
118, 129
119, 104
52, 104
73, 149
96, 191
67, 181
16, 167
-68, 146
-51, 157
-16, 119
-33, 97
-35, 45
-35, -18
-27, 16
-13, 16
46, 0
56, 19
82, 111
14, 117
-17, 114
-3, 171
2, 176
-26, 165
-67, 208
-29, 263
-48, 158
-91, 16
-37, -93
3, -45
-8, 62
-5, 84
53, 118
103, 82
28, 2
-62, 70
-94, 213
-141, 125
41, 60
123, 74
12, 153
24, 170
71, 61
54, 19
-40, -1
-115, -14
-78, 2
-63, 69
5, 177
84, 131
107, 67
0, 24
-70, 32
-41, 67
55, 33
43, 78
-83, 116
-78, 98
158, 118
204, 59
36, 32
8, 118
139, 118
7, 120
-191, 42
-140, -25
-43, 65
-4, 87
32, 87
189, 122
236, 79
28, 11
-162, 60
-60, 58
104, 32
105, -67
96, -66
9, 61
-60, 62
12, 30
86, 41
63, -84
93, -98
54, 9
-89, 47
-93, 12
17, 37
80, 64
105, -3
100, -13
43, 9
-29, 50
-55, -23
-31, -86
26, -44
101, 32
49, 96
-27, 68
-93, 125
-101, 146
-118, 192
-91, 191
-92, 116
4, 129
70, 127
13, -32
-70, -96
-78, -25
-79, 55
-9, 70
60, 44
-7, 77
-26, 71
15, 62
17, 41
-7, 46
-1, 50
-73, 82
-120, 136
-70, 134
0, 41
76, -25
141, -28
120, -14
17, 34
15, 181
53, 212
-15, 128
-22, 117
38, 146
-35, 149
-96, 79
-116, 95
-2, 142
53, 108
30, 186
41, 222
-12, 65
16, -6
5, 43
-45, 123
-11, 161
30, 164
81, 173
162, 218
67, 232
-65, 128
-80, 72
9, 75
-4, 121
61, 95
71, 83
-1, 78
27, 63
116, 16
110, 29
63, 101
68, 110
-43, 122
-85, 170
113, 165
188, 184
41, 304
52, 214
103, 63
107, 110
114, 171
86, 198
38, 208
39, 197
26, 199
-49, 193
-32, 111
46, 3
89, 46
88, 213
103, 210
114, 132
79, 137
59, 143
64, 154
59, 115
16, 75
10, 179
-37, 290
-76, 200
-32, 122
-33, 201
-8, 234
64, 219
48, 217
33, 235
79, 151
15, 47
-44, 32
4, 31
-16, 84
-44, 124
-4, 24
129, 31
120, 147
17, 156
8, 111
84, 76
61, 61
99, 169
44, 145
-9, 65
-25, 73
-51, 110
-57, 79
-43, 79
-54, 72
-100, 45
26, 84
129, 100
72, 87
22, 124
38, 159
44, 119
46, 73
27, 126
-27, 107
31, 76
82, 197
25, 233
-30, 174
17, 138
45, 139
145, 103
155, 117
42, 117
32, 46
76, 83
79, 111
90, 133
117, 154
60, 173
-78, 98
-109, 66
-26, 46
38, 40
9, 105
-32, -53
-5, -93
47, 44
22, 110
-34, -21
-53, -61
-37, 43
-10, 162
70, 143
48, 154
-38, 130
-61, 75
-41, 107
-26, 164
29, 172
55, 89
66, 93
99, 140
88, 149
-11, 117
-41, 85
-19, 33
-45, 31
-74, 82
-104, 34
11, 47
78, 127
39, 153
58, 200
34, 244
-7, 218
-101, 108
-147, 123
18, 154
89, 170
40, 155
25, 164
57, 218
31, 130
-55, 53
-125, 60
-84, 104
0, 121
31, 42
-19, 109
-84, 239
-46, 184
32, 191
65, 130
55, 43
-31, 39
-29, 23
61, 29
68, 45
7, 78
-18, 200
23, 150
10, 78
7, 88
67, 102
48, 79
104, -39
106, 0
34, 152
24, 169
10, 121
14, 159
6, 279
42, 269
-59, 149
-103, 113
-64, 140
-47, 121
16, 35
92, 21
182, 76
113, 49
-32, 24
-67, 68
-54, 27
-92, 64
-84, 91
15, 122
82, 108
70, 111
-10, 122
28, 99
84, 23
7, 18
43, 131
99, 84
170, 112
78, 200
-88, 164
-183, 137
-95, 160
-15, 155
2, 128
-22, 111
-53, 17
-52, -18
2, 76
68, 130
79, 80
-45, 75
-151, 7
-66, -105
34, -35
11, 7
-103, -4
-73, 19
-3, 107
-33, 153
2, 168
83, 113
92, 61
4, 56
-85, 139
-35, 152
0, 62
14, 63
11, 59
-94, 78
-142, 120
-119, 36
-23, 67
56, 140
46, 59
49, 9
47, 78
-13, 109
-106, 147
-80, 232
4, 151
-10, -14
-36, 20
16, 111
23, 136
-7, 125
-14, 90
35, 69
44, 40
-30, 11
-93, -17
-59, 57
-17, 115
1, 86
24, 51
51, 68
70, 140
-51, 188
-128, 161
62, 80
156, -6
9, -6
-79, 36
-11, 60
-3, 52
-18, 73
41, 104
44, 144
-60, 122
-17, 56
39, 95
-56, 86
-73, 50
2, 74
58, -31
131, -61
150, -8
30, 71
-92, 122
-80, 69
-97, 33
-50, 61
12, 31
-7, -22
-40, 39
-3, 76
17, 60
-18, -8
-40, 74
14, 74
56, -1
33, 57
-41, 98
-64, 119
27, 123
189, 93
189, 122
112, 143
62, 213
-2, 156
-61, 33
-86, 108
-58, 177
-10, 125
-24, 73
-27, 109
-5, 307
-30, 274
-61, 62
-99, -5
-132, 103
-58, 145
66, 111
-23, 84
-105, 113
13, 204
52, 189
-55, 127
-37, 97
44, 118
-14, 132
-145, 91
-125, 15
11, -19
24, -3
-2, 41
-78, 146
-103, 125
-54, 87
-1, 125
122, 140
114, 160
-14, 100
-96, 56
-55, 56
21, 86
-31, 153
-131, 154
-117, 138
10, 134
44, 150
-24, 138
-51, 118
18, 191
57, 157
70, 43
37, 33
45, 50
-22, -18
-21, -47
-9, -89
7, 34
-44, 186
-83, 201
-22, 164
38, 202
86, 152
147, -31
104, -92
-35, 28
-72, 148
-76, 291
-12, 272
21, 132
-11, 128
-12, 143
-23, 78
-80, -17
-126, 0
-86, 111
-46, 149
-62, 154
-49, 159
-23, 149
43, 205
-13, 204
-56, 121
-44, 75
-100, 105
-68, 88
32, 81
36, 136
-25, 88
61, 90
200, 123
88, 70
19, 68
59, 23
27, 63
-48, 93
-45, 95
32, 130
109, 143
58, 166
-83, 159
-109, 119
-87, 30
-103, 51
-122, 172
-102, 143
-97, 113
-61, 91
-90, 61
-101, 63
2, 59
-18, 89
-80, 161
-45, 110
1, 30
5, 14
21, 57
55, 80
73, 5
53, 45
12, 176
37, 183
-74, 29
-95, 13
-5, 111
81, 128
67, 104
27, 69
78, 54
81, 56
99, 105
94, 184
122, 181
93, 165
60, 120
-29, 83
-109, 79
-67, 146
58, 224
95, 129
26, 62
-9, 12
-9, 20
19, 152
4, 231
-126, 177
-71, 102
59, 130
121, 213
162, 213
43, 144
-12, 175
2, 157
-91, 51
-74, 28
11, 99
-17, 121
-81, -15
-25, 28
25, 110
2, 102
48, 117
153, 150
147, 91
43, 42
1, 116
39, 117
97, -42
8, -146
154, 32
187, 138
-48, 26
-116, -9
-54, 68
-19, 133
4, 147
41, 240
13, 259
-93, 204
-67, 206
-34, 151
-81, 77
-155, 105
-138, 108
-46, 65
63, -15
75, -13
-39, 73
-91, 197
-97, 278
-26, 195
68, 137
80, 170
6, 209
-148, 147
-170, 66
-157, -78
-81, -116
45, 22
86, 188
19, 204
-20, 16
-139, -52
-224, 53
-124, 169
-69, 188
-80, 35
-132, 5
-95, 179
-77, 178
5, 94
121, 105
-2, 73
-138, 91
-93, 78
38, 29
166, 110
155, 285
116, 263
52, 169
-37, 171
-27, 153
83, 130
63, 109
21, 163
74, 185
108, 179
103, 136
71, 181
101, 229
107, 177
-1, 156
-88, 148
-37, 122
74, 185
67, 218
-13, 180
-23, 121
61, 96
81, 153
35, 177
-26, 107
-19, 61
-16, 114
-57, 173
-85, 180
-40, 113
-41, 154
-84, 184
-20, 111
-7, 139
19, 197
53, 128
40, 132
33, 164
14, 237
82, 300
102, 269
47, 190
34, 97
-2, 132
-47, 170
-8, 107
58, 55
38, 57
62, 37
47, 32
32, 12
115, 22
103, 64
79, 51
88, 92
62, 128
3, 85
-11, 111
67, 249
-29, 353
-238, 208
-98, 81
86, 52
116, 83
119, 126
37, 86
-55, 173
-27, 194
45, 171
36, 145
97, 31
90, -29
37, -6
36, 87
-55, 116
-37, 47
31, 86
-40, 239
-112, 256
-173, 96
-94, 37
-29, 123
-94, 98
-38, 108
59, 238
27, 160
-17, 72
-54, 75
-110, 123
-102, 240
20, 212
23, 58
-70, 36
-84, 183
-28, 312
-1, 282
-1, 211
-7, 209
-32, 253
-22, 217
39, 172
106, 214
42, 166
-89, 16
-89, 14
-125, 47
-120, 58
-53, 128
-13, 163
48, 72
7, 9
-12, 37
20, 169
-6, 167
77, 72
111, -11
48, -10
-36, 19
-77, 104
-29, 191
-41, 215
-35, 263
83, 158
119, 70
38, 92
-21, 75
-62, 110
-137, 112
-146, 60
-38, 30
0, 146
-99, 214
-138, 224
-112, 102
-132, 62
-96, 116
-40, 88
-71, 62
-71, 99
4, 174
-6, 217
-39, 147
-84, 92
-85, 91
-30, 45
21, 80
-109, 66
-181, 47
-139, 137
-184, 232
-107, 211
-65, 162
-76, 203
-53, 100
17, 44
17, 88
-54, 109
-12, 162
70, 278
3, 240
-12, 118
29, 37
-37, 97
38, 195
69, 162
32, 168
-40, 179
-91, 158
-87, 170
-73, 138
-29, 32
-110, 25
-115, 67
-14, 67
